filename,if_plate_id,position,sample,status,locations,antibody,ensembl_ids,gene_names
/archive/188/188_H9_1_,188,H9,1,35,"Cytosol,Nucleoli",HPA022141,ENSG00000108465,CDK5RAP3
/archive/188/188_H9_2_,188,H9,2,35,"Cytosol,Nucleoli",HPA022141,ENSG00000108465,CDK5RAP3
/archive/191/191_A1_1_,191,A1,1,35,Nucleoplasm,HPA022023,ENSG00000006282,SPATA20
/archive/191/191_A1_2_,191,A1,2,35,Nucleoplasm,HPA022023,ENSG00000006282,SPATA20
/archive/191/191_A10_1_,191,A10,1,35,Mitochondria,HPA020961,ENSG00000137133,HINT2
/archive/191/191_A10_2_,191,A10,2,35,Mitochondria,HPA020961,ENSG00000137133,HINT2
/archive/191/191_A11_1_,191,A11,1,35,"Microtubules,Mitochondria",HPA020549,ENSG00000182199,SHMT2
/archive/191/191_A11_2_,191,A11,2,35,"Microtubules,Mitochondria",HPA020549,ENSG00000182199,SHMT2
/archive/191/191_A12_1_,191,A12,1,35,"Mitochondria,Vesicles",HPA020734,ENSG00000008311,AASS
/archive/191/191_A12_2_,191,A12,2,35,"Mitochondria,Vesicles",HPA020734,ENSG00000008311,AASS
/archive/191/191_A2_1_,191,A2,1,35,"Cytosol,Nucleoplasm",HPA023004,ENSG00000125319,HROB
/archive/191/191_A2_2_,191,A2,2,35,"Cytosol,Nucleoplasm",HPA023004,ENSG00000125319,HROB
/archive/191/191_A3_1_,191,A3,1,35,"Cytosol,Nuclear speckles",HPA021942,ENSG00000147381,MAGEA4
/archive/191/191_A3_2_,191,A3,2,35,"Cytosol,Nuclear speckles",HPA021942,ENSG00000147381,MAGEA4
/archive/191/191_A4_1_,191,A4,1,35,"Nuclear bodies,Nucleoplasm",HPA022133,ENSG00000067369,TP53BP1
/archive/191/191_A4_2_,191,A4,2,35,"Nuclear bodies,Nucleoplasm",HPA022133,ENSG00000067369,TP53BP1
/archive/191/191_A5_1_,191,A5,1,35,Nucleoplasm,HPA021633,ENSG00000178852,EFCAB13
/archive/191/191_A5_2_,191,A5,2,35,Nucleoplasm,HPA021633,ENSG00000178852,EFCAB13
/archive/191/191_A7_1_,191,A7,1,35,"Cytosol,Nucleoplasm",HPA021332,ENSG00000124588,NQO2
/archive/191/191_A7_2_,191,A7,2,35,"Cytosol,Nucleoplasm",HPA021332,ENSG00000124588,NQO2
/archive/191/191_A8_1_,191,A8,1,35,"Actin filaments,Centrosome,Plasma membrane",HPA021191,ENSG00000058453,CROCC
/archive/191/191_A8_2_,191,A8,2,35,"Actin filaments,Centrosome,Plasma membrane",HPA021191,ENSG00000058453,CROCC
/archive/191/191_A9_1_,191,A9,1,35,Nucleoplasm,HPA020225,ENSG00000105856,HBP1
/archive/191/191_A9_2_,191,A9,2,35,Nucleoplasm,HPA020225,ENSG00000105856,HBP1
/archive/191/191_B11_1_,191,B11,1,35,Nucleoplasm,HPA020344,ENSG00000153015,CWC27
/archive/191/191_B11_2_,191,B11,2,35,Nucleoplasm,HPA020344,ENSG00000153015,CWC27
/archive/191/191_B4_1_,191,B4,1,35,Nucleoplasm,HPA022134,ENSG00000115966,ATF2
/archive/191/191_B4_2_,191,B4,2,35,Nucleoplasm,HPA022134,ENSG00000115966,ATF2
/archive/191/191_B6_1_,191,B6,1,35,Mitochondria,HPA021643,ENSG00000136463,TACO1
/archive/191/191_B6_2_,191,B6,2,35,Mitochondria,HPA021643,ENSG00000136463,TACO1
/archive/191/191_C11_1_,191,C11,1,35,Microtubules,HPA020357,ENSG00000158457,TSPAN33
/archive/191/191_C11_2_,191,C11,2,35,Microtubules,HPA020357,ENSG00000158457,TSPAN33
/archive/191/191_C2_1_,191,C2,1,35,Nucleoplasm,HPA022934,ENSG00000141295,SCRN2
/archive/191/191_C2_2_,191,C2,2,35,Nucleoplasm,HPA022934,ENSG00000141295,SCRN2
/archive/191/191_C3_1_,191,C3,1,35,Cytosol,HPA021882,ENSG00000141294,LRRC46
/archive/191/191_C3_2_,191,C3,2,35,Cytosol,HPA021882,ENSG00000141294,LRRC46
/archive/191/191_C6_1_,191,C6,1,35,Mitochondria,HPA021626,ENSG00000136463,TACO1
/archive/191/191_C6_2_,191,C6,2,35,Mitochondria,HPA021626,ENSG00000136463,TACO1
/archive/191/191_D1_1_,191,D1,1,35,Nucleoplasm,HPA021557,ENSG00000176994,SMCR8
/archive/191/191_D1_2_,191,D1,2,35,Nucleoplasm,HPA021557,ENSG00000176994,SMCR8
/archive/191/191_D10_1_,191,D10,1,35,"Plasma membrane,Vesicles",HPA020856,ENSG00000126453,BCL2L12
/archive/191/191_D10_2_,191,D10,2,35,"Plasma membrane,Vesicles",HPA020856,ENSG00000126453,BCL2L12
/archive/191/191_D11_1_,191,D11,1,35,"Cytosol,Plasma membrane",HPA020375,ENSG00000204946,ZNF783
/archive/191/191_D11_2_,191,D11,2,35,"Cytosol,Plasma membrane",HPA020375,ENSG00000204946,ZNF783
/archive/191/191_D12_1_,191,D12,1,35,"Mitochondria,Vesicles",HPA020637,ENSG00000008311,AASS
/archive/191/191_D12_2_,191,D12,2,35,"Mitochondria,Vesicles",HPA020637,ENSG00000008311,AASS
/archive/191/191_D2_1_,191,D2,1,35,Vesicles,HPA022251,ENSG00000166924,NYAP1
/archive/191/191_D2_2_,191,D2,2,35,Vesicles,HPA022251,ENSG00000166924,NYAP1
/archive/191/191_D3_1_,191,D3,1,35,Nucleoplasm,HPA021878,ENSG00000141543,EIF4A3
/archive/191/191_D3_2_,191,D3,2,35,Nucleoplasm,HPA021878,ENSG00000141543,EIF4A3
/archive/191/191_D4_1_,191,D4,1,35,Cytosol,HPA022015,ENSG00000109089,CDR2L
/archive/191/191_D4_2_,191,D4,2,35,Cytosol,HPA022015,ENSG00000109089,CDR2L
/archive/191/191_E2_1_,191,E2,1,35,Cytosol,HPA021865,ENSG00000169093,ASMTL
/archive/191/191_E2_2_,191,E2,2,35,Cytosol,HPA021865,ENSG00000169093,ASMTL
/archive/191/191_E4_1_,191,E4,1,35,"Cell Junctions,Cytosol",HPA021603,ENSG00000143514,TP53BP2
/archive/191/191_E4_2_,191,E4,2,35,"Cell Junctions,Cytosol",HPA021603,ENSG00000143514,TP53BP2
/archive/191/191_E5_1_,191,E5,1,35,"Cytosol,Nuclear membrane",HPA021527,ENSG00000160294,MCM3AP
/archive/191/191_E5_2_,191,E5,2,35,"Cytosol,Nuclear membrane",HPA021527,ENSG00000160294,MCM3AP
/archive/191/191_F9_1_,191,F9,1,35,Nuclear speckles,HPA020853,ENSG00000196150,ZNF250
/archive/191/191_F9_2_,191,F9,2,35,Nuclear speckles,HPA020853,ENSG00000196150,ZNF250
/archive/191/191_G1_1_,191,G1,1,35,"Nucleoli fibrillar center,Nucleoplasm",HPA022416,ENSG00000105849,POLR1F
/archive/191/191_G1_2_,191,G1,2,35,"Nucleoli fibrillar center,Nucleoplasm",HPA022416,ENSG00000105849,POLR1F
/archive/191/191_G11_1_,191,G11,1,35,,HPA020427,ENSG00000119431,HDHD3
/archive/191/191_G11_2_,191,G11,2,35,,HPA020427,ENSG00000119431,HDHD3
/archive/191/191_G2_1_,191,G2,1,35,Peroxisomes,HPA021593,ENSG00000115425,PECR
/archive/191/191_G2_2_,191,G2,2,35,Peroxisomes,HPA021593,ENSG00000115425,PECR
/archive/191/191_G4_1_,191,G4,1,35,Mitochondria,HPA021995,ENSG00000127884,ECHS1
/archive/191/191_G4_2_,191,G4,2,35,Mitochondria,HPA021995,ENSG00000127884,ECHS1
/archive/191/191_G5_1_,191,G5,1,35,Cytosol,HPA021571,ENSG00000136940,PDCL
/archive/191/191_G5_2_,191,G5,2,35,Cytosol,HPA021571,ENSG00000136940,PDCL
/archive/191/191_H11_1_,191,H11,1,35,"Mitochondria,Vesicles",HPA020381,ENSG00000148339,SLC25A25
/archive/191/191_H11_2_,191,H11,2,35,"Mitochondria,Vesicles",HPA020381,ENSG00000148339,SLC25A25
/archive/191/191_H3_1_,191,H3,1,35,Nucleoplasm,HPA022283,ENSG00000148143,ZNF462
/archive/191/191_H3_2_,191,H3,2,35,Nucleoplasm,HPA022283,ENSG00000148143,ZNF462
/archive/191/191_H5_1_,191,H5,1,35,Nucleoplasm,HPA021768,ENSG00000184863,RBM33
/archive/191/191_H5_2_,191,H5,2,35,Nucleoplasm,HPA021768,ENSG00000184863,RBM33
/archive/191/191_H8_1_,191,H8,1,35,"Cytosol,Nucleoli",HPA021088,ENSG00000147905,ZCCHC7
/archive/191/191_H8_2_,191,H8,2,35,"Cytosol,Nucleoli",HPA021088,ENSG00000147905,ZCCHC7
/archive/191/191_H9_1_,191,H9,1,35,"Cytosol,Nucleoplasm",HPA020992,ENSG00000033100,CHPF2
/archive/191/191_H9_2_,191,H9,2,35,"Cytosol,Nucleoplasm",HPA020992,ENSG00000033100,CHPF2
/archive/194/194_A1_1_,194,A1,1,35,Cytosol,HPA022274,ENSG00000151690,MFSD6
/archive/194/194_A1_2_,194,A1,2,35,Cytosol,HPA022274,ENSG00000151690,MFSD6
/archive/194/194_A10_1_,194,A10,1,35,Nucleoli,HPA023371,ENSG00000169738,DCXR
/archive/194/194_A10_2_,194,A10,2,35,Nucleoli,HPA023371,ENSG00000169738,DCXR
/archive/194/194_A11_1_,194,A11,1,35,"Cytosol,Nucleoli",HPA023400,ENSG00000249471,ZNF324B
/archive/194/194_A11_2_,194,A11,2,35,"Cytosol,Nucleoli",HPA023400,ENSG00000249471,ZNF324B
/archive/194/194_A12_1_,194,A12,1,35,"Cytosol,Golgi apparatus",HPA023399,ENSG00000066777,ARFGEF1
/archive/194/194_A12_2_,194,A12,2,35,"Cytosol,Golgi apparatus",HPA023399,ENSG00000066777,ARFGEF1
/archive/194/194_A2_1_,194,A2,1,35,Cytosol,HPA022997,ENSG00000129245,FXR2
/archive/194/194_A2_2_,194,A2,2,35,Cytosol,HPA022997,ENSG00000129245,FXR2
/archive/194/194_A3_1_,194,A3,1,35,"Cytosol,Nucleoplasm",HPA021641,ENSG00000141258,SGSM2
/archive/194/194_A3_2_,194,A3,2,35,"Cytosol,Nucleoplasm",HPA021641,ENSG00000141258,SGSM2
/archive/194/194_A4_1_,194,A4,1,35,Cytosol,HPA022989,ENSG00000136436,CALCOCO2
/archive/194/194_A4_2_,194,A4,2,35,Cytosol,HPA022989,ENSG00000136436,CALCOCO2
/archive/194/194_A7_1_,194,A7,1,35,"Cytosol,Mitochondria",HPA023152,ENSG00000066855,MTFR1
/archive/194/194_A7_2_,194,A7,2,35,"Cytosol,Mitochondria",HPA023152,ENSG00000066855,MTFR1
/archive/194/194_A8_1_,194,A8,1,35,"Golgi apparatus,Vesicles",HPA023235,ENSG00000104324,CPQ
/archive/194/194_A8_2_,194,A8,2,35,"Golgi apparatus,Vesicles",HPA023235,ENSG00000104324,CPQ
/archive/194/194_A9_1_,194,A9,1,35,"Centrosome,Cytosol",HPA023321,ENSG00000170037,CNTROB
/archive/194/194_A9_2_,194,A9,2,35,"Centrosome,Cytosol",HPA023321,ENSG00000170037,CNTROB
/archive/194/194_B1_1_,194,B1,1,35,"Cytosol,Mitochondria",HPA021946,ENSG00000182271,TMIGD1
/archive/194/194_B1_2_,194,B1,2,35,"Cytosol,Mitochondria",HPA021946,ENSG00000182271,TMIGD1
/archive/194/194_B10_1_,194,B10,1,35,Mitochondria,HPA023373,ENSG00000278845,MRPL45
/archive/194/194_B10_2_,194,B10,2,35,Mitochondria,HPA023373,ENSG00000278845,MRPL45
/archive/194/194_B11_1_,194,B11,1,35,"Cytosol,Nucleoli fibrillar center,Nucleoplasm,Vesicles",HPA023438,ENSG00000185278,ZBTB37
/archive/194/194_B11_2_,194,B11,2,35,"Cytosol,Nucleoli fibrillar center,Nucleoplasm,Vesicles",HPA023438,ENSG00000185278,ZBTB37
/archive/194/194_B2_1_,194,B2,1,35,Cytosol,HPA022970,ENSG00000018189,RUFY3
/archive/194/194_B2_2_,194,B2,2,35,Cytosol,HPA022970,ENSG00000018189,RUFY3
/archive/194/194_B3_1_,194,B3,1,35,"Cytosol,Plasma membrane",HPA022949,ENSG00000136448,NMT1
/archive/194/194_B3_2_,194,B3,2,35,"Cytosol,Plasma membrane",HPA022949,ENSG00000136448,NMT1
/archive/194/194_B4_1_,194,B4,1,35,Mitochondria,HPA023010,ENSG00000011295,TTC19
/archive/194/194_B4_2_,194,B4,2,35,Mitochondria,HPA023010,ENSG00000011295,TTC19
/archive/194/194_B9_1_,194,B9,1,35,"Cytosol,Plasma membrane",HPA023322,ENSG00000173838,MARCHF10
/archive/194/194_B9_2_,194,B9,2,35,"Cytosol,Plasma membrane",HPA023322,ENSG00000173838,MARCHF10
/archive/194/194_C10_1_,194,C10,1,35,Plasma membrane,HPA023384,ENSG00000169718,DUS1L
/archive/194/194_C10_2_,194,C10,2,35,Plasma membrane,HPA023384,ENSG00000169718,DUS1L
/archive/194/194_C11_1_,194,C11,1,35,"Cytosol,Nucleoli,Nucleoplasm",HPA023455,ENSG00000167333,TRIM68
/archive/194/194_C11_2_,194,C11,2,35,"Cytosol,Nucleoli,Nucleoplasm",HPA023455,ENSG00000167333,TRIM68
/archive/194/194_C3_1_,194,C3,1,35,"Cytosol,Nucleoplasm",HPA022961,"ENSG00000161939,ENSG00000258315","C17orf49,RNASEK-C17orf49"
/archive/194/194_C3_2_,194,C3,2,35,"Cytosol,Nucleoplasm",HPA022961,"ENSG00000161939,ENSG00000258315","C17orf49,RNASEK-C17orf49"
/archive/194/194_C4_1_,194,C4,1,35,Mitochondria,HPA023043,"ENSG00000262660,ENSG00000262814","AC139530.2,MRPL12"
/archive/194/194_C4_2_,194,C4,2,35,Mitochondria,HPA023043,"ENSG00000262660,ENSG00000262814","AC139530.2,MRPL12"
/archive/194/194_C5_1_,194,C5,1,35,Cytosol,HPA023117,ENSG00000147677,EIF3H
/archive/194/194_C5_2_,194,C5,2,35,Cytosol,HPA023117,ENSG00000147677,EIF3H
/archive/194/194_C9_1_,194,C9,1,35,Cytosol,HPA023329,ENSG00000171953,ATPAF2
/archive/194/194_C9_2_,194,C9,2,35,Cytosol,HPA023329,ENSG00000171953,ATPAF2
/archive/194/194_D10_1_,194,D10,1,35,"Golgi apparatus,Nucleoplasm",HPA023434,ENSG00000141295,SCRN2
/archive/194/194_D10_2_,194,D10,2,35,"Golgi apparatus,Nucleoplasm",HPA023434,ENSG00000141295,SCRN2
/archive/194/194_D11_1_,194,D11,1,35,"Cytosol,Nucleoplasm",HPA023487,ENSG00000181472,ZBTB2
/archive/194/194_D11_2_,194,D11,2,35,"Cytosol,Nucleoplasm",HPA023487,ENSG00000181472,ZBTB2
/archive/194/194_D12_1_,194,D12,1,35,"Cytosol,Plasma membrane",HPA023623,"ENSG00000221926,ENSG00000251537","AC005324.2,TRIM16"
/archive/194/194_D12_2_,194,D12,2,35,"Cytosol,Plasma membrane",HPA023623,"ENSG00000221926,ENSG00000251537","AC005324.2,TRIM16"
/archive/194/194_D2_1_,194,D2,1,35,"Nucleoli fibrillar center,Plasma membrane",HPA021616,ENSG00000092820,EZR
/archive/194/194_D2_2_,194,D2,2,35,"Nucleoli fibrillar center,Plasma membrane",HPA021616,ENSG00000092820,EZR
/archive/194/194_D3_1_,194,D3,1,35,Nucleoli,HPA022010,ENSG00000130935,NOL11
/archive/194/194_D3_2_,194,D3,2,35,Nucleoli,HPA022010,ENSG00000130935,NOL11
/archive/194/194_D6_1_,194,D6,1,35,Cytosol,HPA023195,ENSG00000136436,CALCOCO2
/archive/194/194_D6_2_,194,D6,2,35,Cytosol,HPA023195,ENSG00000136436,CALCOCO2
/archive/194/194_E12_1_,194,E12,1,35,"Cytosol,Plasma membrane",HPA021085,ENSG00000107185,RGP1
/archive/194/194_E12_2_,194,E12,2,35,"Cytosol,Plasma membrane",HPA021085,ENSG00000107185,RGP1
/archive/194/194_E5_1_,194,E5,1,35,Nucleoplasm,HPA022040,ENSG00000124813,RUNX2
/archive/194/194_E5_2_,194,E5,2,35,Nucleoplasm,HPA022040,ENSG00000124813,RUNX2
/archive/194/194_E9_1_,194,E9,1,35,Nucleoplasm,HPA023458,ENSG00000181472,ZBTB2
/archive/194/194_E9_2_,194,E9,2,35,Nucleoplasm,HPA023458,ENSG00000181472,ZBTB2
/archive/194/194_F10_1_,194,F10,1,35,Cytosol,HPA023620,ENSG00000075399,VPS9D1
/archive/194/194_F10_2_,194,F10,2,35,Cytosol,HPA023620,ENSG00000075399,VPS9D1
/archive/194/194_F11_1_,194,F11,1,35,Plasma membrane,HPA023154,ENSG00000022567,SLC45A4
/archive/194/194_F11_2_,194,F11,2,35,Plasma membrane,HPA023154,ENSG00000022567,SLC45A4
/archive/194/194_F12_1_,194,F12,1,35,Cytosol,HPA023632,ENSG00000125458,NT5C
/archive/194/194_F12_2_,194,F12,2,35,Cytosol,HPA023632,ENSG00000125458,NT5C
/archive/194/194_F2_1_,194,F2,1,35,Cytosol,HPA021948,ENSG00000083454,P2RX5
/archive/194/194_F2_2_,194,F2,2,35,Cytosol,HPA021948,ENSG00000083454,P2RX5
/archive/194/194_F5_1_,194,F5,1,35,Nucleoplasm,HPA022800,ENSG00000188895,MSL1
/archive/194/194_F5_2_,194,F5,2,35,Nucleoplasm,HPA022800,ENSG00000188895,MSL1
/archive/194/194_F6_1_,194,F6,1,35,Cytosol,HPA023246,ENSG00000167699,GLOD4
/archive/194/194_F6_2_,194,F6,2,35,Cytosol,HPA023246,ENSG00000167699,GLOD4
/archive/194/194_F8_1_,194,F8,1,35,"Cytosol,Plasma membrane",HPA023310,ENSG00000175866,BAIAP2
/archive/194/194_F8_2_,194,F8,2,35,"Cytosol,Plasma membrane",HPA023310,ENSG00000175866,BAIAP2
/archive/194/194_G10_1_,194,G10,1,35,"Mitochondria,Nuclear membrane",HPA023453,ENSG00000181610,MRPS23
/archive/194/194_G10_2_,194,G10,2,35,"Mitochondria,Nuclear membrane",HPA023453,ENSG00000181610,MRPS23
/archive/194/194_G11_1_,194,G11,1,35,Cytosol,HPA023383,ENSG00000104231,ZFAND1
/archive/194/194_G11_2_,194,G11,2,35,Cytosol,HPA023383,ENSG00000104231,ZFAND1
/archive/194/194_H1_1_,194,H1,1,35,Mitochondria,HPA021598,ENSG00000278619,MRM1
/archive/194/194_H1_2_,194,H1,2,35,Mitochondria,HPA021598,ENSG00000278619,MRM1
/archive/194/194_H11_1_,194,H11,1,35,Vesicles,HPA023396,ENSG00000120910,PPP3CC
/archive/194/194_H11_2_,194,H11,2,35,Vesicles,HPA023396,ENSG00000120910,PPP3CC
/archive/194/194_H3_1_,194,H3,1,35,Nucleoplasm,HPA022923,ENSG00000011451,WIZ
/archive/194/194_H3_2_,194,H3,2,35,Nucleoplasm,HPA022923,ENSG00000011451,WIZ
/archive/194/194_H4_1_,194,H4,1,35,"Cytosol,Plasma membrane",HPA023013,ENSG00000185963,BICD2
/archive/194/194_H4_2_,194,H4,2,35,"Cytosol,Plasma membrane",HPA023013,ENSG00000185963,BICD2
/archive/194/194_H6_1_,194,H6,1,35,Cytosol,HPA023147,ENSG00000085788,DDHD2
/archive/194/194_H6_2_,194,H6,2,35,Cytosol,HPA023147,ENSG00000085788,DDHD2
/archive/194/194_H8_1_,194,H8,1,35,"Cytosol,Nucleoplasm,Plasma membrane",HPA023313,ENSG00000167914,GSDMA
/archive/194/194_H8_2_,194,H8,2,35,"Cytosol,Nucleoplasm,Plasma membrane",HPA023313,ENSG00000167914,GSDMA
/archive/194/194_H9_1_,194,H9,1,35,Cytosol,HPA023105,ENSG00000266714,MYO15B
/archive/194/194_H9_2_,194,H9,2,35,Cytosol,HPA023105,ENSG00000266714,MYO15B
/archive/197/197_A10_1_,197,A10,1,35,"Cytosol,Nucleoplasm,Plasma membrane",HPA024354,ENSG00000187775,DNAH17
/archive/197/197_A10_2_,197,A10,2,35,"Cytosol,Nucleoplasm,Plasma membrane",HPA024354,ENSG00000187775,DNAH17
/archive/197/197_A2_1_,197,A2,1,35,Mitochondria,HPA023542,ENSG00000163697,APBB2
/archive/197/197_A2_2_,197,A2,2,35,Mitochondria,HPA023542,ENSG00000163697,APBB2
/archive/197/197_A7_1_,197,A7,1,35,"Cytosol,Golgi apparatus,Vesicles",HPA024446,ENSG00000141252,VPS53
/archive/197/197_A7_2_,197,A7,2,35,"Cytosol,Golgi apparatus,Vesicles",HPA024446,ENSG00000141252,VPS53
/archive/197/197_A8_1_,197,A8,1,35,"Nucleoli,Nucleoplasm",HPA023879,ENSG00000196843,ARID5A
/archive/197/197_A8_2_,197,A8,2,35,"Nucleoli,Nucleoplasm",HPA023879,ENSG00000196843,ARID5A
/archive/197/197_A9_1_,197,A9,1,35,"Endoplasmic reticulum,Nucleoplasm,Plasma membrane",HPA024300,ENSG00000162298,SYVN1
/archive/197/197_A9_2_,197,A9,2,35,"Endoplasmic reticulum,Nucleoplasm,Plasma membrane",HPA024300,ENSG00000162298,SYVN1
/archive/197/197_B11_1_,197,B11,1,35,Nucleoplasm,HPA025073,ENSG00000010072,SPRTN
/archive/197/197_B11_2_,197,B11,2,35,Nucleoplasm,HPA025073,ENSG00000010072,SPRTN
/archive/197/197_B12_1_,197,B12,1,35,"Cytosol,Nucleoplasm",HPA024376,ENSG00000112701,SENP6
/archive/197/197_B12_2_,197,B12,2,35,"Cytosol,Nucleoplasm",HPA024376,ENSG00000112701,SENP6
/archive/197/197_B2_1_,197,B2,1,35,Cytosol,HPA023534,ENSG00000167377,ZNF23
/archive/197/197_B2_2_,197,B2,2,35,Cytosol,HPA023534,ENSG00000167377,ZNF23
/archive/197/197_B5_1_,197,B5,1,35,Microtubules,HPA023995,ENSG00000146830,GIGYF1
/archive/197/197_B5_2_,197,B5,2,35,Microtubules,HPA023995,ENSG00000146830,GIGYF1
/archive/197/197_B6_1_,197,B6,1,35,"Microtubules,Nucleoplasm",HPA024149,ENSG00000153015,CWC27
/archive/197/197_B6_2_,197,B6,2,35,"Microtubules,Nucleoplasm",HPA024149,ENSG00000153015,CWC27
/archive/197/197_B8_1_,197,B8,1,35,"Mitochondria,Nucleoplasm",HPA022787,ENSG00000096070,BRPF3
/archive/197/197_B8_2_,197,B8,2,35,"Mitochondria,Nucleoplasm",HPA022787,ENSG00000096070,BRPF3
/archive/197/197_B9_1_,197,B9,1,35,"Cytosol,Nucleoplasm",HPA024322,ENSG00000110851,PRDM4
/archive/197/197_B9_2_,197,B9,2,35,"Cytosol,Nucleoplasm",HPA024322,ENSG00000110851,PRDM4
/archive/197/197_C2_1_,197,C2,1,35,"Mitochondria,Nucleoplasm",HPA023939,ENSG00000183665,TRMT12
/archive/197/197_C2_2_,197,C2,2,35,"Mitochondria,Nucleoplasm",HPA023939,ENSG00000183665,TRMT12
/archive/197/197_C4_1_,197,C4,1,35,"Cytosol,Plasma membrane",HPA024122,ENSG00000006652,IFRD1
/archive/197/197_C4_2_,197,C4,2,35,"Cytosol,Plasma membrane",HPA024122,ENSG00000006652,IFRD1
/archive/197/197_C6_1_,197,C6,1,35,Vesicles,HPA024235,ENSG00000029725,RABEP1
/archive/197/197_C6_2_,197,C6,2,35,Vesicles,HPA024235,ENSG00000029725,RABEP1
/archive/197/197_C9_1_,197,C9,1,35,"Actin filaments,Plasma membrane",HPA024640,ENSG00000077157,PPP1R12B
/archive/197/197_C9_2_,197,C9,2,35,"Actin filaments,Plasma membrane",HPA024640,ENSG00000077157,PPP1R12B
/archive/197/197_D12_1_,197,D12,1,35,"Cytosol,Nucleoplasm",HPA024214,ENSG00000116668,SWT1
/archive/197/197_D12_2_,197,D12,2,35,"Cytosol,Nucleoplasm",HPA024214,ENSG00000116668,SWT1
/archive/197/197_D2_1_,197,D2,1,35,"Golgi apparatus,Vesicles",HPA023880,ENSG00000101951,PAGE4
/archive/197/197_D2_2_,197,D2,2,35,"Golgi apparatus,Vesicles",HPA023880,ENSG00000101951,PAGE4
/archive/197/197_D3_1_,197,D3,1,35,Mitochondria,HPA023788,ENSG00000172171,TEFM
/archive/197/197_D3_2_,197,D3,2,35,Mitochondria,HPA023788,ENSG00000172171,TEFM
/archive/197/197_D4_1_,197,D4,1,35,Mitochondria,HPA024089,ENSG00000140374,ETFA
/archive/197/197_D4_2_,197,D4,2,35,Mitochondria,HPA024089,ENSG00000140374,ETFA
/archive/197/197_D8_1_,197,D8,1,35,Cytosol,HPA024558,ENSG00000104671,DCTN6
/archive/197/197_D8_2_,197,D8,2,35,Cytosol,HPA024558,ENSG00000104671,DCTN6
/archive/197/197_E1_1_,197,E1,1,35,"Golgi apparatus,Nucleoplasm,Plasma membrane",HPA020973,ENSG00000170681,CAVIN4
/archive/197/197_E1_2_,197,E1,2,35,"Golgi apparatus,Nucleoplasm,Plasma membrane",HPA020973,ENSG00000170681,CAVIN4
/archive/197/197_E10_1_,197,E10,1,35,"Cytosol,Nucleoplasm",HPA024754,ENSG00000198783,ZNF830
/archive/197/197_E10_2_,197,E10,2,35,"Cytosol,Nucleoplasm",HPA024754,ENSG00000198783,ZNF830
/archive/197/197_E2_1_,197,E2,1,35,"Cytosol,Nucleoplasm",HPA023881,ENSG00000068323,TFE3
/archive/197/197_E2_2_,197,E2,2,35,"Cytosol,Nucleoplasm",HPA023881,ENSG00000068323,TFE3
/archive/197/197_E4_1_,197,E4,1,35,Nucleoplasm,HPA024103,ENSG00000180347,ITPRID1
/archive/197/197_E4_2_,197,E4,2,35,Nucleoplasm,HPA024103,ENSG00000180347,ITPRID1
/archive/197/197_E6_1_,197,E6,1,35,Cytosol,HPA024517,ENSG00000136193,SCRN1
/archive/197/197_E6_2_,197,E6,2,35,Cytosol,HPA024517,ENSG00000136193,SCRN1
/archive/197/197_E7_1_,197,E7,1,35,Nucleoplasm,HPA024457,"ENSG00000161939,ENSG00000258315","C17orf49,RNASEK-C17orf49"
/archive/197/197_E7_2_,197,E7,2,35,Nucleoplasm,HPA024457,"ENSG00000161939,ENSG00000258315","C17orf49,RNASEK-C17orf49"
/archive/197/197_E9_1_,197,E9,1,35,"Cytoplasmic bodies,Cytosol",HPA024601,ENSG00000175324,LSM1
/archive/197/197_E9_2_,197,E9,2,35,"Cytoplasmic bodies,Cytosol",HPA024601,ENSG00000175324,LSM1
/archive/197/197_F10_1_,197,F10,1,35,"Cytosol,Nucleoli",HPA024794,ENSG00000278023,RDM1
/archive/197/197_F10_2_,197,F10,2,35,"Cytosol,Nucleoli",HPA024794,ENSG00000278023,RDM1
/archive/197/197_F11_1_,197,F11,1,35,"Cytosol,Microtubules",HPA024693,ENSG00000167107,ACSF2
/archive/197/197_F11_2_,197,F11,2,35,"Cytosol,Microtubules",HPA024693,ENSG00000167107,ACSF2
/archive/197/197_F12_1_,197,F12,1,35,Cytosol,HPA024219,ENSG00000070785,EIF2B3
/archive/197/197_F12_2_,197,F12,2,35,Cytosol,HPA024219,ENSG00000070785,EIF2B3
/archive/197/197_F7_1_,197,F7,1,35,Nucleoplasm,HPA024138,ENSG00000066422,ZBTB11
/archive/197/197_F7_2_,197,F7,2,35,Nucleoplasm,HPA024138,ENSG00000066422,ZBTB11
/archive/197/197_F8_1_,197,F8,1,35,Mitochondria,HPA024550,ENSG00000182154,MRPL41
/archive/197/197_F8_2_,197,F8,2,35,Mitochondria,HPA024550,ENSG00000182154,MRPL41
/archive/197/197_G10_1_,197,G10,1,35,"Cytosol,Nucleoplasm",HPA024655,ENSG00000173276,ZBTB21
/archive/197/197_G10_2_,197,G10,2,35,"Cytosol,Nucleoplasm",HPA024655,ENSG00000173276,ZBTB21
/archive/197/197_G11_1_,197,G11,1,35,Endoplasmic reticulum,HPA024200,ENSG00000166396,SERPINB7
/archive/197/197_G11_2_,197,G11,2,35,Endoplasmic reticulum,HPA024200,ENSG00000166396,SERPINB7
